schema alpha  QueryNum map p10 ndcg10 ndcg1000 bpref unjudged relString rr
topTuneBoost_Clef2015_alpha2 2 30 0.1323 0.4000 0.2739 0.4259 0.2195 0 '0020010011' 0.3333
topTuneBoost_Clef2015_alpha2 2 31 0.0998 0.3000 0.3049 0.2943 0.1358 1 '101000200-' 1.0000
topTuneBoost_Clef2015_alpha2 2 32 0.3206 0.7000 0.7846 0.6351 0.4883 1 '111110-110' 1.0000
topTuneBoost_Clef2015_alpha2 2 33 0.0486 0.2000 0.1382 0.1930 0.1754 5 '011-----00' 0.5000
topTuneBoost_Clef2015_alpha2 2 34 0.4158 0.6000 0.3880 0.6423 0.5152 2 '11110-12-0' 1.0000
topTuneBoost_Clef2015_alpha2 2 35 0.2178 0.4000 0.3973 0.5960 0.3078 2 '101-1-0100' 1.0000
topTuneBoost_Clef2015_alpha2 2 36 0.0000 0.0000 0.0000 0.0000 0.0000 3 '0000---000' 0.0000
topTuneBoost_Clef2015_alpha2 2 37 0.3003 0.9000 0.5241 0.5383 0.5750 0 '1110111111' 1.0000
topTuneBoost_Clef2015_alpha2 2 38 0.1505 0.8000 0.6014 0.4804 0.4494 1 '112122012-' 1.0000
topTuneBoost_Clef2015_alpha2 2 39 0.3863 0.7000 0.7936 0.7640 0.6335 2 '1111110-1-' 1.0000
topTuneBoost_Clef2015_alpha2 2 4 0.0418 0.1000 0.0473 0.2856 0.0895 1 '00000001-0' 0.1250
topTuneBoost_Clef2015_alpha2 2 40 0.0576 0.0000 0.0000 0.2881 0.0000 0 '0000000000' 0.0500
topTuneBoost_Clef2015_alpha2 2 41 0.2466 0.3000 0.2219 0.5605 0.2580 1 '10100001-0' 1.0000
topTuneBoost_Clef2015_alpha2 2 42 0.0000 0.0000 0.0000 0.0000 0.0000 4 '----000000' 0.0000
topTuneBoost_Clef2015_alpha2 2 43 0.1070 0.2000 0.1295 0.4072 0.2387 1 '0000-00201' 0.1250
topTuneBoost_Clef2015_alpha2 2 44 0.2151 0.6000 0.5865 0.6612 0.3450 0 '1202110010' 1.0000
topTuneBoost_Clef2015_alpha2 2 45 0.0871 0.0000 0.0000 0.3855 0.0000 1 '000000-000' 0.0588
topTuneBoost_Clef2015_alpha2 2 46 0.2439 0.7000 0.6195 0.6756 0.7340 2 '210-12222-' 1.0000
topTuneBoost_Clef2015_alpha2 2 47 0.2049 0.5000 0.5163 0.6076 0.3157 0 '2020200120' 1.0000
topTuneBoost_Clef2015_alpha2 2 48 0.0046 0.0000 0.0000 0.1002 0.0000 0 '0000000000' 0.0238
topTuneBoost_Clef2015_alpha2 2 49 0.0244 0.0000 0.0000 0.1854 0.0000 4 '00----0000' 0.0244
topTuneBoost_Clef2015_alpha2 2 5 0.2669 0.4000 0.4203 0.5850 0.3584 1 '121010-000' 1.0000
topTuneBoost_Clef2015_alpha2 2 50 0.6936 0.4000 0.7955 0.8529 0.6400 0 '2011020000' 1.0000
topTuneBoost_Clef2015_alpha2 2 51 0.3238 0.4000 0.4663 0.6924 0.2708 0 '1001100010' 1.0000
topTuneBoost_Clef2015_alpha2 2 52 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBoost_Clef2015_alpha2 2 53 0.0641 0.2000 0.2863 0.3957 0.0489 1 '100000001-' 1.0000
topTuneBoost_Clef2015_alpha2 2 54 0.0626 0.0000 0.0000 0.2774 0.0309 0 '0000000000' 0.0769
topTuneBoost_Clef2015_alpha2 2 55 0.0134 0.0000 0.0000 0.0822 0.0000 1 '00000000-0' 0.0196
topTuneBoost_Clef2015_alpha2 2 56 0.0265 0.0000 0.0000 0.1780 0.0000 0 '0000000000' 0.0625
topTuneBoost_Clef2015_alpha2 2 57 0.4945 0.8000 0.5835 0.7191 0.7874 0 '1121101011' 1.0000
topTuneBoost_Clef2015_alpha2 2 58 0.0239 0.0000 0.0000 0.2048 0.0000 0 '0000000000' 0.0161
topTuneBoost_Clef2015_alpha2 2 59 0.1197 0.4000 0.3496 0.2903 0.2096 0 '1000001101' 1.0000
topTuneBoost_Clef2015_alpha2 2 6 0.0503 0.1000 0.0948 0.3388 0.0408 0 '0002000000' 0.2500
topTuneBoost_Clef2015_alpha2 2 60 0.0607 0.1000 0.0895 0.2294 0.0938 1 '00100000-0' 0.3333
topTuneBoost_Clef2015_alpha2 2 61 0.2132 0.3000 0.3144 0.5859 0.2544 2 '1000110--0' 1.0000
topTuneBoost_Clef2015_alpha2 2 63 0.5630 0.9000 0.6890 0.7516 0.6710 0 '1111111110' 1.0000
topTuneBoost_Clef2015_alpha2 2 64 0.0961 0.2000 0.0880 0.3715 0.2991 2 '00-10000-1' 0.2500
topTuneBoost_Clef2015_alpha2 2 65 0.0443 0.0000 0.0000 0.3051 0.0931 2 '0000--0000' 0.0714
topTuneBoost_Clef2015_alpha2 2 66 0.4394 0.7000 0.7041 0.7717 0.8042 3 '221222---1' 1.0000
topTuneBoost_Clef2015_alpha2 2 67 0.1204 0.2000 0.1058 0.4239 0.1858 1 '00110000-0' 0.3333
topTuneBoost_Clef2015_alpha2 2 7 0.0000 0.0000 0.0000 0.0000 0.0000 3 '-00-0000-0' 0.0000
topTuneBoost_Clef2015_alpha2 2 8 0.1077 0.0000 0.0000 0.3779 0.2029 2 '00000000--' 0.0345
topTuneBoost_Clef2015_alpha2 2 9 0.2718 0.4000 0.2172 0.6026 0.6089 3 '000-1-22-1' 0.2000
topTuneBoost_Clef2015_alpha3 3 1 0.0073 0.0000 0.0000 0.1700 0.0000 2 '000000-00-' 0.0048
topTuneBoost_Clef2015_alpha3 3 10 0.0006 0.0000 0.0000 0.0509 0.0000 0 '0000000000' 0.0017
topTuneBoost_Clef2015_alpha3 3 11 0.1480 0.2000 0.3149 0.5523 0.1953 4 '1001----00' 1.0000
topTuneBoost_Clef2015_alpha3 3 12 0.0239 0.1000 0.1247 0.2167 0.0000 0 '0000000002' 0.1000
topTuneBoost_Clef2015_alpha3 3 13 0.3599 0.6000 0.6406 0.7522 0.5774 1 '2200-22022' 1.0000
topTuneBoost_Clef2015_alpha3 3 14 0.2282 0.4000 0.2449 0.5350 0.3365 3 '010-1--110' 0.5000
topTuneBoost_Clef2015_alpha3 3 15 0.1841 0.6000 0.3238 0.5540 0.6159 0 '0000121212' 0.2000
topTuneBoost_Clef2015_alpha3 3 16 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBoost_Clef2015_alpha3 3 17 0.1667 0.1000 0.2961 0.2961 0.2222 1 '0100000-00' 0.5000
topTuneBoost_Clef2015_alpha3 3 18 0.1495 0.1000 0.0879 0.4427 0.1451 1 '00002-0000' 0.2000
topTuneBoost_Clef2015_alpha3 3 19 0.0125 0.0000 0.0000 0.1681 0.0000 2 '000000-00-' 0.0125
topTuneBoost_Clef2015_alpha3 3 2 0.2552 0.1000 0.1053 0.5252 0.1420 1 '0002-00000' 0.2500
topTuneBoost_Clef2015_alpha3 3 20 0.0983 0.1000 0.1100 0.3941 0.0748 1 '100000-000' 1.0000
topTuneBoost_Clef2015_alpha3 3 21 0.1499 0.2000 0.1659 0.4153 0.1361 4 '00--201--0' 0.2000
topTuneBoost_Clef2015_alpha3 3 22 0.1456 0.1000 0.1440 0.2421 0.1429 0 '1000000000' 1.0000
topTuneBoost_Clef2015_alpha3 3 23 0.5158 0.8000 0.6262 0.7752 0.7861 0 '1212122010' 1.0000
topTuneBoost_Clef2015_alpha3 3 24 0.2013 0.3000 0.2000 0.4650 0.2099 1 '10011000-0' 1.0000
topTuneBoost_Clef2015_alpha3 3 25 0.0035 0.0000 0.0000 0.0713 0.0000 1 '00000000-0' 0.0105
topTuneBoost_Clef2015_alpha3 3 26 0.5556 0.1000 0.6131 0.7575 0.5000 2 '100-000-00' 1.0000
topTuneBoost_Clef2015_alpha3 3 27 0.0385 0.0000 0.0000 0.2103 0.0000 7 '000-------' 0.0385
topTuneBoost_Clef2015_alpha3 3 28 0.3099 0.7000 0.8007 0.6718 0.4349 0 '1111111000' 1.0000
topTuneBoost_Clef2015_alpha3 3 29 0.5495 1.0000 0.8196 0.7509 0.7321 0 '1111111111' 1.0000
topTuneBoost_Clef2015_alpha3 3 3 0.1253 0.3000 0.3747 0.5525 0.6619 7 '21--2-----' 1.0000
topTuneBoost_Clef2015_alpha3 3 30 0.1504 0.4000 0.2881 0.4390 0.2782 1 '002100-110' 0.3333
topTuneBoost_Clef2015_alpha3 3 31 0.0807 0.3000 0.2955 0.2730 0.1248 2 '10001200--' 1.0000
topTuneBoost_Clef2015_alpha3 3 32 0.2638 0.7000 0.7792 0.6005 0.4640 1 '1111-11001' 1.0000
topTuneBoost_Clef2015_alpha3 3 33 0.0479 0.3000 0.1736 0.1970 0.1786 6 '011------1' 0.5000
topTuneBoost_Clef2015_alpha3 3 34 0.4204 0.6000 0.3529 0.6556 0.5515 2 '1111-10-01' 1.0000
topTuneBoost_Clef2015_alpha3 3 35 0.1321 0.2000 0.2706 0.5230 0.2311 4 '10100--0--' 1.0000
topTuneBoost_Clef2015_alpha3 3 36 0.0000 0.0000 0.0000 0.0000 0.0000 4 '0000----00' 0.0000
topTuneBoost_Clef2015_alpha3 3 37 0.3092 0.9000 0.5387 0.5545 0.5990 0 '1111111011' 1.0000
topTuneBoost_Clef2015_alpha3 3 38 0.2220 1.0000 0.5318 0.4975 0.4635 0 '1111111112' 1.0000
topTuneBoost_Clef2015_alpha3 3 39 0.3461 0.6000 0.7273 0.7494 0.6350 3 '111111--0-' 1.0000
topTuneBoost_Clef2015_alpha3 3 4 0.0671 0.0000 0.0000 0.3021 0.0494 1 '00000000-0' 0.0714
topTuneBoost_Clef2015_alpha3 3 40 0.0588 0.0000 0.0000 0.2858 0.0000 0 '0000000000' 0.0476
topTuneBoost_Clef2015_alpha3 3 41 0.2750 0.3000 0.2379 0.5790 0.3388 1 '11000001-0' 1.0000
topTuneBoost_Clef2015_alpha3 3 42 0.0000 0.0000 0.0000 0.0000 0.0000 4 '00000----0' 0.0000
topTuneBoost_Clef2015_alpha3 3 43 0.0949 0.0000 0.0000 0.3953 0.2234 4 '000-000---' 0.0833
topTuneBoost_Clef2015_alpha3 3 44 0.1905 0.6000 0.5923 0.6283 0.3190 1 '1220010-11' 1.0000
topTuneBoost_Clef2015_alpha3 3 45 0.0560 0.0000 0.0000 0.3450 0.0000 1 '00000000-0' 0.0345
topTuneBoost_Clef2015_alpha3 3 46 0.2248 0.8000 0.6832 0.6649 0.6865 1 '21-0122222' 1.0000
topTuneBoost_Clef2015_alpha3 3 47 0.2407 0.5000 0.5669 0.6568 0.3443 0 '2202020100' 1.0000
topTuneBoost_Clef2015_alpha3 3 48 0.0017 0.0000 0.0000 0.0838 0.0000 1 '0000000-00' 0.0070
topTuneBoost_Clef2015_alpha3 3 49 0.0333 0.0000 0.0000 0.2018 0.0000 5 '000-----00' 0.0333
topTuneBoost_Clef2015_alpha3 3 5 0.2359 0.4000 0.4107 0.5808 0.3438 2 '12100001--' 1.0000
topTuneBoost_Clef2015_alpha3 3 50 0.4308 0.2000 0.5308 0.7371 0.3200 2 '2001-000-0' 1.0000
topTuneBoost_Clef2015_alpha3 3 51 0.3176 0.4000 0.4577 0.6864 0.3056 0 '1001001100' 1.0000
topTuneBoost_Clef2015_alpha3 3 52 0.0000 0.0000 0.0000 0.0000 0.0000 3 '0000000---' 0.0000
topTuneBoost_Clef2015_alpha3 3 53 0.0664 0.2000 0.2837 0.4253 0.0687 1 '10000000-1' 1.0000
topTuneBoost_Clef2015_alpha3 3 54 0.0370 0.0000 0.0000 0.2408 0.0000 0 '0000000000' 0.0370
topTuneBoost_Clef2015_alpha3 3 55 0.0156 0.0000 0.0000 0.0852 0.0000 2 '000000--00' 0.0222
topTuneBoost_Clef2015_alpha3 3 56 0.0231 0.0000 0.0000 0.1489 0.0000 0 '0000000000' 0.0588
topTuneBoost_Clef2015_alpha3 3 57 0.4680 0.7000 0.5469 0.7130 0.7772 2 '11211011--' 1.0000
topTuneBoost_Clef2015_alpha3 3 58 0.0218 0.0000 0.0000 0.2004 0.0000 0 '0000000000' 0.0147
topTuneBoost_Clef2015_alpha3 3 59 0.0998 0.4000 0.2443 0.2408 0.2111 0 '0001001011' 0.2500
topTuneBoost_Clef2015_alpha3 3 6 0.0997 0.3000 0.2850 0.4331 0.1202 2 '2--0000011' 1.0000
topTuneBoost_Clef2015_alpha3 3 60 0.0739 0.1000 0.1130 0.2386 0.1094 2 '01000000--' 0.5000
topTuneBoost_Clef2015_alpha3 3 61 0.1610 0.3000 0.2229 0.5119 0.2293 2 '0100-0-101' 0.5000
topTuneBoost_Clef2015_alpha3 3 63 0.4502 0.9000 0.5739 0.6731 0.6322 0 '0111111111' 0.5000
topTuneBoost_Clef2015_alpha3 3 64 0.0619 0.0000 0.0000 0.2974 0.2902 5 '-0000---0-' 0.0714
topTuneBoost_Clef2015_alpha3 3 65 0.0380 0.0000 0.0000 0.3063 0.0842 2 '00--000000' 0.0714
topTuneBoost_Clef2015_alpha3 3 66 0.3802 0.8000 0.7388 0.7525 0.7738 2 '221222-1-1' 1.0000
topTuneBoost_Clef2015_alpha3 3 67 0.1201 0.2000 0.1378 0.4060 0.2795 5 '0-10-20---' 0.3333
topTuneBoost_Clef2015_alpha3 3 7 0.0000 0.0000 0.0000 0.0000 0.0000 3 '-00-0000-0' 0.0000
topTuneBoost_Clef2015_alpha3 3 8 0.0966 0.0000 0.0000 0.3678 0.1935 2 '00000000--' 0.0303
topTuneBoost_Clef2015_alpha3 3 9 0.2272 0.3000 0.1091 0.5786 0.5784 3 '000-1--101' 0.2000
topTuneBoost_Clef2015_alpha4 4 1 0.0037 0.0000 0.0000 0.1389 0.0000 2 '0000-00-00' 0.0025
topTuneBoost_Clef2015_alpha4 4 10 0.0004 0.0000 0.0000 0.0484 0.0000 0 '0000000000' 0.0012
topTuneBoost_Clef2015_alpha4 4 11 0.1449 0.3000 0.3933 0.4926 0.1914 0 '1001010000' 1.0000
topTuneBoost_Clef2015_alpha4 4 12 0.0239 0.1000 0.1360 0.2200 0.0000 0 '0000000200' 0.1250
topTuneBoost_Clef2015_alpha4 4 13 0.2776 0.2000 0.2048 0.6519 0.5411 3 '0022-00--0' 0.3333
topTuneBoost_Clef2015_alpha4 4 14 0.1602 0.3000 0.1917 0.4881 0.2987 4 '010---110-' 0.5000
topTuneBoost_Clef2015_alpha4 4 15 0.1717 0.6000 0.3238 0.5383 0.6038 0 '0000121212' 0.2000
topTuneBoost_Clef2015_alpha4 4 16 0.0000 0.0000 0.0000 0.0000 0.0000 1 '00000000-0' 0.0000
topTuneBoost_Clef2015_alpha4 4 17 0.1667 0.1000 0.2961 0.2961 0.2222 2 '010000--00' 0.5000
topTuneBoost_Clef2015_alpha4 4 18 0.1068 0.0000 0.0000 0.3928 0.1202 1 '0000-00000' 0.0909
topTuneBoost_Clef2015_alpha4 4 19 0.0157 0.0000 0.0000 0.1773 0.0000 2 '000--00000' 0.0192
topTuneBoost_Clef2015_alpha4 4 2 0.1406 0.2000 0.1421 0.4369 0.1657 1 '00-2000010' 0.2500
topTuneBoost_Clef2015_alpha4 4 20 0.0977 0.1000 0.1100 0.3917 0.0748 1 '10000000-0' 1.0000
topTuneBoost_Clef2015_alpha4 4 21 0.1162 0.2000 0.1471 0.3818 0.1302 4 '000---210-' 0.1429
topTuneBoost_Clef2015_alpha4 4 22 0.1472 0.1000 0.1440 0.2499 0.1429 0 '1000000000' 1.0000
topTuneBoost_Clef2015_alpha4 4 23 0.4631 0.8000 0.6278 0.7532 0.7488 0 '1212122100' 1.0000
topTuneBoost_Clef2015_alpha4 4 24 0.1749 0.4000 0.2249 0.4390 0.2099 1 '100011-010' 1.0000
topTuneBoost_Clef2015_alpha4 4 25 0.0021 0.0000 0.0000 0.0641 0.0000 2 '-000000-00' 0.0063
topTuneBoost_Clef2015_alpha4 4 26 0.1085 0.1000 0.2044 0.3319 0.0000 4 '0---0010-0' 0.1429
topTuneBoost_Clef2015_alpha4 4 27 0.0333 0.0000 0.0000 0.2018 0.0000 7 '000-------' 0.0333
topTuneBoost_Clef2015_alpha4 4 28 0.2990 0.9000 0.9364 0.6530 0.4267 0 '1111111110' 1.0000
topTuneBoost_Clef2015_alpha4 4 29 0.5330 1.0000 0.8196 0.7494 0.7257 0 '1111111111' 1.0000
topTuneBoost_Clef2015_alpha4 4 3 0.1270 0.3000 0.3531 0.5373 0.6330 7 '21-------2' 1.0000
topTuneBoost_Clef2015_alpha4 4 30 0.1414 0.4000 0.2881 0.4224 0.3140 1 '0021-00110' 0.3333
topTuneBoost_Clef2015_alpha4 4 31 0.0337 0.2000 0.1695 0.2005 0.1015 2 '000120--00' 0.2500
topTuneBoost_Clef2015_alpha4 4 32 0.1901 0.6000 0.6746 0.5568 0.4513 4 '11-11--11-' 1.0000
topTuneBoost_Clef2015_alpha4 4 33 0.0398 0.3000 0.1736 0.1867 0.1717 5 '011---0--1' 0.5000
topTuneBoost_Clef2015_alpha4 4 34 0.4062 0.7000 0.3848 0.6475 0.5634 2 '111-111-01' 1.0000
topTuneBoost_Clef2015_alpha4 4 35 0.0937 0.1000 0.1804 0.4758 0.1800 4 '1000--0--0' 1.0000
topTuneBoost_Clef2015_alpha4 4 36 0.0002 0.0000 0.0000 0.0171 0.0000 4 '0000-00---' 0.0014
topTuneBoost_Clef2015_alpha4 4 37 0.2993 0.9000 0.5406 0.5600 0.6003 0 '1111111101' 1.0000
topTuneBoost_Clef2015_alpha4 4 38 0.2257 0.9000 0.4682 0.5071 0.4438 1 '111111111-' 1.0000
topTuneBoost_Clef2015_alpha4 4 39 0.2703 0.5000 0.6372 0.7008 0.6101 5 '1111--1---' 1.0000
topTuneBoost_Clef2015_alpha4 4 4 0.0401 0.0000 0.0000 0.2737 0.0494 0 '0000000000' 0.0909
topTuneBoost_Clef2015_alpha4 4 40 0.0454 0.0000 0.0000 0.2627 0.0000 2 '00--000000' 0.0400
topTuneBoost_Clef2015_alpha4 4 41 0.2793 0.3000 0.2401 0.5789 0.4090 2 '1100001-0-' 1.0000
topTuneBoost_Clef2015_alpha4 4 42 0.0000 0.0000 0.0000 0.0000 0.0000 2 '000000--00' 0.0000
topTuneBoost_Clef2015_alpha4 4 43 0.0696 0.0000 0.0000 0.3705 0.2126 3 '000-0--000' 0.0833
topTuneBoost_Clef2015_alpha4 4 44 0.1254 0.4000 0.5092 0.5570 0.2973 1 '1220010-00' 1.0000
topTuneBoost_Clef2015_alpha4 4 45 0.0245 0.0000 0.0000 0.2879 0.0000 1 '0000000-00' 0.0127
topTuneBoost_Clef2015_alpha4 4 46 0.1937 0.8000 0.6832 0.6402 0.6140 1 '21-0122222' 1.0000
topTuneBoost_Clef2015_alpha4 4 47 0.2636 0.5000 0.5889 0.6771 0.3633 1 '222020010-' 1.0000
topTuneBoost_Clef2015_alpha4 4 48 0.0003 0.0000 0.0000 0.0370 0.0000 4 '0000-0--0-' 0.0017
topTuneBoost_Clef2015_alpha4 4 49 0.0213 0.0000 0.0000 0.1791 0.0000 5 '00-0----00' 0.0213
topTuneBoost_Clef2015_alpha4 4 5 0.1808 0.3000 0.4086 0.5712 0.3125 3 '21010-0--0' 1.0000
topTuneBoost_Clef2015_alpha4 4 50 0.2155 0.2000 0.3413 0.5149 0.1600 3 '0200-00-1-' 0.5000
topTuneBoost_Clef2015_alpha4 4 51 0.2825 0.4000 0.4577 0.6621 0.2847 0 '1001001100' 1.0000
topTuneBoost_Clef2015_alpha4 4 52 0.0000 0.0000 0.0000 0.0000 0.0000 3 '000000---0' 0.0000
topTuneBoost_Clef2015_alpha4 4 53 0.0628 0.2000 0.2935 0.4346 0.0701 3 '100-0-1-00' 1.0000
topTuneBoost_Clef2015_alpha4 4 54 0.0161 0.0000 0.0000 0.1862 0.0000 1 '00000000-0' 0.0110
topTuneBoost_Clef2015_alpha4 4 55 0.0160 0.0000 0.0000 0.0865 0.0000 4 '00--000-0-' 0.0256
topTuneBoost_Clef2015_alpha4 4 56 0.0055 0.0000 0.0000 0.1025 0.0000 2 '00000000--' 0.0152
topTuneBoost_Clef2015_alpha4 4 57 0.4232 0.7000 0.5393 0.6978 0.7611 2 '1121011--1' 1.0000
topTuneBoost_Clef2015_alpha4 4 58 0.0175 0.0000 0.0000 0.1906 0.0000 0 '0000000000' 0.0118
topTuneBoost_Clef2015_alpha4 4 59 0.0614 0.3000 0.1862 0.2282 0.1790 1 '00001100-1' 0.2000
topTuneBoost_Clef2015_alpha4 4 6 0.1277 0.3000 0.3101 0.4422 0.1769 4 '2--1100-0-' 1.0000
topTuneBoost_Clef2015_alpha4 4 60 0.0675 0.1000 0.1130 0.2046 0.1094 4 '01000--0--' 0.5000
topTuneBoost_Clef2015_alpha4 4 61 0.1180 0.3000 0.1966 0.4658 0.1790 2 '0-1000-011' 0.3333
topTuneBoost_Clef2015_alpha4 4 63 0.3099 0.7000 0.4232 0.6000 0.5630 1 '01-0111111' 0.5000
topTuneBoost_Clef2015_alpha4 4 64 0.0326 0.0000 0.0000 0.2341 0.2959 6 '000----0--' 0.0417
topTuneBoost_Clef2015_alpha4 4 65 0.0259 0.0000 0.0000 0.2825 0.0804 4 '00--0000--' 0.0476
topTuneBoost_Clef2015_alpha4 4 66 0.3075 0.8000 0.7111 0.7249 0.7325 2 '22-122211-' 1.0000
topTuneBoost_Clef2015_alpha4 4 67 0.0940 0.2000 0.1378 0.3835 0.2656 5 '0-10-20---' 0.3333
topTuneBoost_Clef2015_alpha4 4 7 0.0000 0.0000 0.0000 0.0000 0.0000 3 '-00-00000-' 0.0000
topTuneBoost_Clef2015_alpha4 4 8 0.0809 0.0000 0.0000 0.3531 0.1779 4 '00000----0' 0.0250
topTuneBoost_Clef2015_alpha4 4 9 0.1817 0.4000 0.1442 0.5483 0.5346 3 '000-1-1-11' 0.2000
topTuneBoost_Clef2015_alpha5 5 1 0.0000 0.0000 0.0000 0.0000 0.0000 4 '0000-0-0--' 0.0000
topTuneBoost_Clef2015_alpha5 5 10 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBoost_Clef2015_alpha5 5 11 0.1078 0.2000 0.3149 0.3376 0.1445 1 '100100000-' 1.0000
topTuneBoost_Clef2015_alpha5 5 12 0.0268 0.1000 0.1536 0.2279 0.0408 1 '000002000-' 0.1667
topTuneBoost_Clef2015_alpha5 5 13 0.1986 0.0000 0.0000 0.5456 0.4912 3 '00-00--000' 0.0833
topTuneBoost_Clef2015_alpha5 5 14 0.1068 0.3000 0.1896 0.4260 0.2590 4 '010---101-' 0.5000
topTuneBoost_Clef2015_alpha5 5 15 0.1605 0.6000 0.3238 0.5185 0.5906 0 '0000121212' 0.2000
topTuneBoost_Clef2015_alpha5 5 16 0.0000 0.0000 0.0000 0.0000 0.0000 4 '000-0-0-0-' 0.0000
topTuneBoost_Clef2015_alpha5 5 17 0.1667 0.1000 0.2961 0.2961 0.2222 3 '0100-0-00-' 0.5000
topTuneBoost_Clef2015_alpha5 5 18 0.0689 0.0000 0.0000 0.3367 0.0975 2 '000-0-0000' 0.0909
topTuneBoost_Clef2015_alpha5 5 19 0.0169 0.0000 0.0000 0.1804 0.0000 5 '00--00-0--' 0.0213
topTuneBoost_Clef2015_alpha5 5 2 0.0844 0.3000 0.1568 0.3558 0.1716 1 '00-0002110' 0.1429
topTuneBoost_Clef2015_alpha5 5 20 0.0906 0.1000 0.1100 0.3808 0.1043 1 '1000-00000' 1.0000
topTuneBoost_Clef2015_alpha5 5 21 0.0831 0.1000 0.0473 0.3469 0.1065 4 '00-0--01-0' 0.1250
topTuneBoost_Clef2015_alpha5 5 22 0.0788 0.1000 0.0909 0.2352 0.1224 3 '0100000---' 0.5000
topTuneBoost_Clef2015_alpha5 5 23 0.3754 0.9000 0.7261 0.7035 0.6964 0 '1212122202' 1.0000
topTuneBoost_Clef2015_alpha5 5 24 0.1450 0.4000 0.2146 0.3441 0.1975 2 '1000-0111-' 1.0000
topTuneBoost_Clef2015_alpha5 5 25 0.0010 0.0000 0.0000 0.0562 0.0000 4 '-00000-0--' 0.0031
topTuneBoost_Clef2015_alpha5 5 26 0.0592 0.0000 0.0000 0.2704 0.0000 5 '0----000-0' 0.0833
topTuneBoost_Clef2015_alpha5 5 27 0.0147 0.0000 0.0000 0.1637 0.0000 7 '000-------' 0.0147
topTuneBoost_Clef2015_alpha5 5 28 0.2636 0.9000 0.9337 0.5938 0.3962 0 '1111111101' 1.0000
topTuneBoost_Clef2015_alpha5 5 29 0.4415 0.9000 0.7554 0.7055 0.6888 1 '11111-1111' 1.0000
topTuneBoost_Clef2015_alpha5 5 3 0.1115 0.2000 0.2201 0.4789 0.5705 8 '1-2-------' 1.0000
topTuneBoost_Clef2015_alpha5 5 30 0.1492 0.4000 0.4289 0.4750 0.3278 1 '2001-00110' 1.0000
topTuneBoost_Clef2015_alpha5 5 31 0.0237 0.2000 0.1714 0.1702 0.0878 3 '000201--0-' 0.2500
topTuneBoost_Clef2015_alpha5 5 32 0.1135 0.3000 0.3500 0.4621 0.4359 7 '1-------11' 1.0000
topTuneBoost_Clef2015_alpha5 5 33 0.0279 0.3000 0.1683 0.1583 0.1622 5 '0101---1--' 0.5000
topTuneBoost_Clef2015_alpha5 5 34 0.3918 0.8000 0.4208 0.6232 0.5717 2 '111-11111-' 1.0000
topTuneBoost_Clef2015_alpha5 5 35 0.0682 0.1000 0.1804 0.4115 0.1456 4 '100--0-0-0' 1.0000
topTuneBoost_Clef2015_alpha5 5 36 0.0002 0.0000 0.0000 0.0174 0.0000 2 '0000-00-00' 0.0016
topTuneBoost_Clef2015_alpha5 5 37 0.2827 0.9000 0.5406 0.5456 0.5733 0 '1111111101' 1.0000
topTuneBoost_Clef2015_alpha5 5 38 0.2218 0.9000 0.4682 0.5079 0.4045 1 '111111111-' 1.0000
topTuneBoost_Clef2015_alpha5 5 39 0.1936 0.3000 0.4252 0.6362 0.5931 7 '11------1-' 1.0000
topTuneBoost_Clef2015_alpha5 5 4 0.0318 0.1000 0.0473 0.1975 0.0648 2 '00000001--' 0.1250
topTuneBoost_Clef2015_alpha5 5 40 0.0408 0.0000 0.0000 0.2461 0.0000 3 '00--0000-0' 0.0455
topTuneBoost_Clef2015_alpha5 5 41 0.2545 0.3000 0.2379 0.4818 0.4188 2 '11000-010-' 1.0000
topTuneBoost_Clef2015_alpha5 5 42 0.0000 0.0000 0.0000 0.0000 0.0000 2 '000000--00' 0.0000
topTuneBoost_Clef2015_alpha5 5 43 0.0492 0.0000 0.0000 0.3429 0.2120 5 '00-00--0--' 0.0833
topTuneBoost_Clef2015_alpha5 5 44 0.1063 0.4000 0.5135 0.5072 0.2763 1 '1220100-00' 1.0000
topTuneBoost_Clef2015_alpha5 5 45 0.0051 0.0000 0.0000 0.1577 0.0000 1 '00000-0000' 0.0033
topTuneBoost_Clef2015_alpha5 5 46 0.1118 0.8000 0.6688 0.2676 0.2317 1 '2-10122222' 1.0000
topTuneBoost_Clef2015_alpha5 5 47 0.2924 0.5000 0.5985 0.7069 0.3754 1 '222200010-' 1.0000
topTuneBoost_Clef2015_alpha5 5 48 0.0000 0.0000 0.0000 0.0000 0.0000 6 '00---00---' 0.0000
topTuneBoost_Clef2015_alpha5 5 49 0.0139 0.0000 0.0000 0.1616 0.0000 4 '00-0000---' 0.0139
topTuneBoost_Clef2015_alpha5 5 5 0.1173 0.2000 0.3337 0.5139 0.2920 4 '201--00-0-' 1.0000
topTuneBoost_Clef2015_alpha5 5 50 0.0652 0.1000 0.1378 0.3128 0.0400 4 '0000---20-' 0.1250
topTuneBoost_Clef2015_alpha5 5 51 0.2430 0.4000 0.4545 0.5914 0.2569 0 '1001001010' 1.0000
